CPI,UTKZ,UTKX,UTLB,UTKT,ABJS,PLLU,IUQAAMIH,Bank Rate,XUQAERG,XUQAUSG,XUQABK67,retail,wholesale,other,ABJR,UTID,UTIT,UTIL,UTIP,TMMI,BOKI,ELBJ,DYDC,MGRZ,ABMI,NRJR,CPI1,CPI2,CPI3,UTKZ1,UTKZ2,UTKZ3,UTKX1,UTKX2,UTKX3,UTLB1,UTLB2,UTLB3,UTKT1,UTKT2,UTKT3,ABJS1,ABJS2,ABJS3,PLLU1,PLLU2,PLLU3,IUQAAMIH1,IUQAAMIH2,IUQAAMIH3,Bank Rate1,Bank Rate2,Bank Rate3,XUQAERG1,XUQAERG2,XUQAERG3,XUQAUSG1,XUQAUSG2,XUQAUSG3,XUQABK671,XUQABK682,XUQABK693,retail1,retail2,retail3,wholesale1,wholesale2,wholesale3,other1,other2,other3,ABJR1,ABJR2,ABJR3,UTID1,UTID2,UTID3,UTIT1,UTIT2,UTIT3,UTIL1,UTIL2,UTIL3,UTIP1,UTIP2,UTIP3,TMMI1,TMMI2,TMMI3,BOKI1,BOKI2,BOKI3,ELBJ1,ELBJ2,ELBJ3,DYDC1,DYDC2,DYDC3,MGRZ1,MGRZ2,MGRZ3,ABMI1,ABMI2,ABMI3,NRJR1,NRJR2,NRJR3
0.33538321,-0.003626833,0.00554555,0.019610686,-0.012884181,-1.18E-05,-0.001063576,0,0,-0.041167261,0.025360607,-0.009614593,0.626,-1.17,-0.714,-0.009233944,-0.086654121,0.010782938,0.002830161,-0.00403762,-0.188040798,0.036345297,0.07458037,0.005456005,-0.004197481,0.004499748,-0.01684441,1.239452487,0.682596507,0.802296567,0.002399513,-0.007207215,0.025032999,0.00223749,-0.0011898,0.00228006,-0.0154572,0.0112942,0.00400146,0.07372686,-0.051360429,0.013985228,0.005738556,-0.004592425,0.011449594,0.005105657,-0.002068218,0.010302934,0,0,-0.762113385,0,-0.693147181,-0.405465108,0.015973943,0.008461827,0.012418263,-0.034778117,-0.050476672,-0.028913512,-0.031087122,0.019552752,0.043025723,-0.781,1.538,-0.358,-0.911,0.258,-1.291,-1.74,-3.02,0.301,0.007871615,0.006691016,-0.012614099,0.04556853,0.058332607,0.023388718,0.016055026,-0.003159813,-0.003468281,0.002391202,-0.00204085,-0.003275772,0.000393798,0.008442311,-0.023462368,0.114297324,0.146559457,0.082619369,0.007925044,-0.037891253,-0.050150545,0.175700533,-0.120224184,0.010953336,-0.000492249,0.002179527,-9.96E-05,0.001753611,0.008927179,-0.00404478,0.003455795,0.001421644,-0.001897408,0.003193095,0.00232574,0.030325097
0.999453072,0.018060224,-0.005714237,-0.009293846,-0.019651099,0.006791019,0.00698766,0,0,-0.055156134,0.034027288,0.003494291,0.055,2.131,-0.804,0.017642341,-0.006937406,0.012210164,0.012496415,0.029085478,-0.064992139,0.090255124,0.086677406,0.001013392,0.009213589,0.008551502,-0.000972468,0.33538321,1.239452487,0.682596507,-0.003626833,0.002399513,-0.007207215,0.00554555,0.00223749,-0.0011898,0.01961069,-0.0154572,0.0112942,-0.012884181,0.07372686,-0.051360429,-1.18E-05,0.005738556,-0.004592425,-0.001063576,0.005105657,-0.002068218,0,0,0,0,0,-0.693147181,-0.041167261,0.015973943,0.008461827,0.025360607,-0.034778117,-0.050476672,-0.009614593,-0.031087122,0.019552752,0.626,-0.781,1.538,-1.17,-0.911,0.258,-0.714,-1.74,-3.02,-0.009233944,0.007871615,0.006691016,-0.086654121,0.04556853,0.058332607,0.010782938,0.016055026,-0.003159813,0.002830161,0.002391202,-0.00204085,-0.00403762,0.000393798,0.008442311,-0.188040798,0.114297324,0.146559457,0.036345297,0.007925044,-0.037891253,0.07458037,0.175700533,-0.120224184,0.005456005,-0.000492249,0.002179527,-0.004197481,0.001753611,0.008927179,0.004499748,0.003455795,0.001421644,-0.01684441,0.003193095,0.00232574
1.426244692,-0.009651476,0.002139859,-0.005169031,-0.019366122,-0.007964217,-0.011087237,0,0,-0.017917052,-0.030565528,0.02308253,0.451,0.297,0.9,0.000100272,-0.011435631,0.02589843,-0.0261323,0.002941522,-0.069168275,0.058756891,-0.098705769,-0.003805796,0.000438947,0.00576559,0.008805732,0.999453072,0.33538321,1.239452487,0.018060224,-0.003626833,0.002399513,-0.0057142,0.00554555,0.00223749,-0.0092938,0.01961069,-0.0154572,-0.019651099,-0.012884181,0.07372686,0.006791019,-1.18E-05,0.005738556,0.00698766,-0.001063576,0.005105657,0,0,0,0,0,0,-0.055156134,-0.041167261,0.015973943,0.034027288,0.025360607,-0.034778117,0.003494291,-0.009614593,-0.031087122,0.055,0.626,-0.781,2.131,-1.17,-0.911,-0.804,-0.714,-1.74,0.017642341,-0.009233944,0.007871615,-0.006937406,-0.086654121,0.04556853,0.012210164,0.010782938,0.016055026,0.012496415,0.002830161,0.002391202,0.029085478,-0.00403762,0.000393798,-0.064992139,-0.188040798,0.114297324,0.090255124,0.036345297,0.007925044,0.086677406,0.07458037,0.175700533,0.001013392,0.005456005,-0.000492249,0.009213589,-0.004197481,0.001753611,0.008551502,0.004499748,0.003455795,-0.000972468,-0.01684441,0.003193095
1.620781023,0.007079473,0.003161282,0.018556918,0.015518271,0.007838093,0.006943935,0,0,0.022144541,-0.038053314,-0.018108569,-0.89,-1.311,1.672,-0.008515893,0.037590792,-0.01372137,0.017739673,-0.021935837,0.074491967,0.018816535,0.121555202,0.003298326,-0.008667688,0.001301803,-0.012390481,1.426244692,0.999453072,0.33538321,-0.009651476,0.018060224,-0.003626833,0.00213986,-0.0057142,0.00554555,-0.005169,-0.0092938,0.01961069,-0.019366122,-0.019651099,-0.012884181,-0.007964217,0.006791019,-1.18E-05,-0.011087237,0.00698766,-0.001063576,0,0,0,0,0,0,-0.017917052,-0.055156134,-0.041167261,-0.030565528,0.034027288,0.025360607,0.02308253,0.003494291,-0.009614593,0.451,0.055,0.626,0.297,2.131,-1.17,0.9,-0.804,-0.714,0.000100272,0.017642341,-0.009233944,-0.011435631,-0.006937406,-0.086654121,0.02589843,0.012210164,0.010782938,-0.0261323,0.012496415,0.002830161,0.002941522,0.029085478,-0.00403762,-0.069168275,-0.064992139,-0.188040798,0.058756891,0.090255124,0.036345297,-0.098705769,0.086677406,0.07458037,-0.003805796,0.001013392,0.005456005,0.000438947,0.009213589,-0.004197481,0.00576559,0.008551502,0.004499748,0.008805732,-0.000972468,-0.01684441
0.534474816,-0.002446105,0.023112065,-0.007253894,0.025024416,0.004309251,0.009676925,0,0,-0.006636187,-0.01330539,0.006488528,0.116,-1.215,4.129,-0.004851285,-0.020186099,-0.018166606,-0.022935831,0.007426237,-0.050304531,-0.219891643,-0.20671301,0.001641851,0.006060014,0.007467922,-0.020149748,1.620781023,1.426244692,0.999453072,0.007079473,-0.009651476,0.018060224,0.00316128,0.00213986,-0.0057142,0.01855692,-0.005169,-0.0092938,0.015518271,-0.019366122,-0.019651099,0.007838093,-0.007964217,0.006791019,0.006943935,-0.011087237,0.00698766,0,0,0,0,0,0,0.022144541,-0.017917052,-0.055156134,-0.038053314,-0.030565528,0.034027288,-0.018108569,0.02308253,0.003494291,-0.89,0.451,0.055,-1.311,0.297,2.131,1.672,0.9,-0.804,-0.008515893,0.000100272,0.017642341,0.037590792,-0.011435631,-0.006937406,-0.01372137,0.02589843,0.012210164,0.017739673,-0.0261323,0.012496415,-0.021935837,0.002941522,0.029085478,0.074491967,-0.069168275,-0.064992139,0.018816535,0.058756891,0.090255124,0.121555202,-0.098705769,0.086677406,0.003298326,-0.003805796,0.001013392,-0.008667688,0.000438947,0.009213589,0.001301803,0.00576559,0.008551502,-0.012390481,0.008805732,-0.000972468
0.954914418,0.003403343,-0.020644134,-0.006123505,-0.035551673,-0.002376105,-0.000340335,0,0,0.026583256,-0.026085593,-0.01725786,-1.022,0.521,1.022,-0.005319955,-0.007037066,0.015307991,-0.009428205,-0.003867677,-0.010665271,0.110782909,-0.019418086,-0.00613838,-0.003778191,0.001475625,0.008280456,0.534474816,1.620781023,1.426244692,-0.002446105,0.007079473,-0.009651476,0.02311207,0.00316128,0.00213986,-0.0072539,0.01855692,-0.005169,0.025024416,0.015518271,-0.019366122,0.004309251,0.007838093,-0.007964217,0.009676925,0.006943935,-0.011087237,0,0,0,0,0,0,-0.006636187,0.022144541,-0.017917052,-0.01330539,-0.038053314,-0.030565528,0.006488528,-0.018108569,0.02308253,0.116,-0.89,0.451,-1.215,-1.311,0.297,4.129,1.672,0.9,-0.004851285,-0.008515893,0.000100272,-0.020186099,0.037590792,-0.011435631,-0.018166606,-0.01372137,0.02589843,-0.022935831,0.017739673,-0.0261323,0.007426237,-0.021935837,0.002941522,-0.050304531,0.074491967,-0.069168275,-0.219891643,0.018816535,0.058756891,-0.20671301,0.121555202,-0.098705769,0.001641851,0.003298326,-0.003805796,0.006060014,-0.008667688,0.000438947,0.007467922,0.001301803,0.00576559,-0.020149748,-0.012390481,0.008805732
0.421496936,-0.010460464,0.004819511,0.002037698,-0.005923026,-0.006608508,-0.01257509,0,0,-0.025186599,-0.005612911,-0.002763255,0.445,-0.341,-3.501,0.002124826,0.019962946,0.004493876,0.008295023,0.00014013,0.039828273,0.162816504,-0.004731583,0.009795128,-0.005856972,0.002688034,0.002659008,0.954914418,0.534474816,1.620781023,0.003403343,-0.002446105,0.007079473,-0.0206441,0.02311207,0.00316128,-0.0061235,-0.0072539,0.01855692,-0.035551673,0.025024416,0.015518271,-0.002376105,0.004309251,0.007838093,-0.000340335,0.009676925,0.006943935,0,0,0,0,0,0,0.026583256,-0.006636187,0.022144541,-0.026085593,-0.01330539,-0.038053314,-0.01725786,0.006488528,-0.018108569,-1.022,0.116,-0.89,0.521,-1.215,-1.311,1.022,4.129,1.672,-0.005319955,-0.004851285,-0.008515893,-0.007037066,-0.020186099,0.037590792,0.015307991,-0.018166606,-0.01372137,-0.009428205,-0.022935831,0.017739673,-0.003867677,0.007426237,-0.021935837,-0.010665271,-0.050304531,0.074491967,0.110782909,-0.219891643,0.018816535,-0.019418086,-0.20671301,0.121555202,-0.00613838,0.001641851,0.003298326,-0.003778191,0.006060014,-0.008667688,0.001475625,0.007467922,0.001301803,0.008280456,-0.020149748,-0.012390481
0.733371543,0.009173046,-0.013349324,0.00911295,0.006663567,-0.001105066,-0.003809498,0,0,-0.019480725,0.02874433,0.013613533,-0.48,1.346,-4,0.003086248,0.021089462,0.003679054,-0.014372775,0.00362436,0.038928663,-0.106361049,-0.043470519,-0.006254685,0.007734291,0.001658373,-0.00732852,0.421496936,0.954914418,0.534474816,-0.010460464,0.003403343,-0.002446105,0.00481951,-0.0206441,0.02311207,0.0020377,-0.0061235,-0.0072539,-0.005923026,-0.035551673,0.025024416,-0.006608508,-0.002376105,0.004309251,-0.01257509,-0.000340335,0.009676925,0,0,0,0,0,0,-0.025186599,0.026583256,-0.006636187,-0.005612911,-0.026085593,-0.01330539,-0.002763255,-0.01725786,0.006488528,0.445,-1.022,0.116,-0.341,0.521,-1.215,-3.501,1.022,4.129,0.002124826,-0.005319955,-0.004851285,0.019962946,-0.007037066,-0.020186099,0.004493876,0.015307991,-0.018166606,0.008295023,-0.009428205,-0.022935831,0.00014013,-0.003867677,0.007426237,0.039828273,-0.010665271,-0.050304531,0.162816504,0.110782909,-0.219891643,-0.004731583,-0.019418086,-0.20671301,0.009795128,-0.00613838,0.001641851,-0.005856972,-0.003778191,0.006060014,0.002688034,0.001475625,0.007467922,0.002659008,0.008280456,-0.020149748
0.3126631,-0.003501149,-0.00204123,-0.010131799,0.030212225,0.002122789,0.003766453,0,0,-0.022443854,0.01060442,0.010774467,-0.53,-1.176,-1.942,0.00821613,-0.00940825,0.011181293,0.0089807,0.008209452,-0.012491634,-0.005932766,0.1455568,0.011159707,0.001728692,0.006456472,0.015538934,0.733371543,0.421496936,0.954914418,0.009173046,-0.010460464,0.003403343,-0.0133493,0.00481951,-0.0206441,0.00911295,0.0020377,-0.0061235,0.006663567,-0.005923026,-0.035551673,-0.001105066,-0.006608508,-0.002376105,-0.003809498,-0.01257509,-0.000340335,0,0,0,0,0,0,-0.019480725,-0.025186599,0.026583256,0.02874433,-0.005612911,-0.026085593,0.013613533,-0.002763255,-0.01725786,-0.48,0.445,-1.022,1.346,-0.341,0.521,-4,-3.501,1.022,0.003086248,0.002124826,-0.005319955,0.021089462,0.019962946,-0.007037066,0.003679054,0.004493876,0.015307991,-0.014372775,0.008295023,-0.009428205,0.00362436,0.00014013,-0.003867677,0.038928663,0.039828273,-0.010665271,-0.106361049,0.162816504,0.110782909,-0.043470519,-0.004731583,-0.019418086,-0.006254685,0.009795128,-0.00613838,0.007734291,-0.005856972,-0.003778191,0.001658373,0.002688034,0.001475625,-0.00732852,0.002659008,0.008280456
1.240967322,0.00556856,-2.49E-05,0,-0.030101505,0.001020955,-3.19E-05,0,0,-0.016890373,0.012447949,0.024120078,0.246,1.066,-1.002,0.001873768,0.017048657,-0.00416425,-0.000814584,0.001016948,0.024416906,0.163546198,0.092923501,-0.014122582,0.003395805,-0.000538499,0.015859816,0.3126631,0.733371543,0.421496936,-0.003501149,0.009173046,-0.010460464,-0.0020412,-0.0133493,0.00481951,-0.0101318,0.00911295,0.0020377,0.030212225,0.006663567,-0.005923026,0.002122789,-0.001105066,-0.006608508,0.003766453,-0.003809498,-0.01257509,0,0,0,0,0,0,-0.022443854,-0.019480725,-0.025186599,0.01060442,0.02874433,-0.005612911,0.010774467,0.013613533,-0.002763255,-0.53,-0.48,0.445,-1.176,1.346,-0.341,-1.942,-4,-3.501,0.00821613,0.003086248,0.002124826,-0.00940825,0.021089462,0.019962946,0.011181293,0.003679054,0.004493876,0.0089807,-0.014372775,0.008295023,0.008209452,0.00362436,0.00014013,-0.012491634,0.038928663,0.039828273,-0.005932766,-0.106361049,0.162816504,0.1455568,-0.043470519,-0.004731583,0.011159707,-0.006254685,0.009795128,0.001728692,0.007734291,-0.005856972,0.006456472,0.001658373,0.002688034,0.015538934,-0.00732852,0.002659008
0.410256986,-0.01688387,-0.004972661,-0.003028776,0.000902599,-0.010648541,-0.002826102,0,0,-0.025695537,-0.00146204,0.011076715,0.136,2.001,2.889,0.008842967,0.014410231,0.020465831,0.001547143,0.011297122,0.02975594,-0.060894074,-0.097281382,0.000400233,-0.004109302,0.011837929,0.008432168,1.240967322,0.3126631,0.733371543,0.00556856,-0.003501149,0.009173046,-2.49E-05,-0.0020412,-0.0133493,0,-0.0101318,0.00911295,-0.030101505,0.030212225,0.006663567,0.001020955,0.002122789,-0.001105066,-3.19E-05,0.003766453,-0.003809498,0,0,0,0,0,0,-0.016890373,-0.022443854,-0.019480725,0.012447949,0.01060442,0.02874433,0.024120078,0.010774467,0.013613533,0.246,-0.53,-0.48,1.066,-1.176,1.346,-1.002,-1.942,-4,0.001873768,0.00821613,0.003086248,0.017048657,-0.00940825,0.021089462,-0.00416425,0.011181293,0.003679054,-0.000814584,0.0089807,-0.014372775,0.001016948,0.008209452,0.00362436,0.024416906,-0.012491634,0.038928663,0.163546198,-0.005932766,-0.106361049,0.092923501,0.1455568,-0.043470519,-0.014122582,0.011159707,-0.006254685,0.003395805,0.001728692,0.007734291,-0.000538499,0.006456472,0.001658373,0.015859816,0.015538934,-0.00732852
0.713924501,0.014562178,0.009871748,0.010081702,-6.13E-05,0.010616885,-0.000938497,0,0,0.028197411,-0.005610094,-0.005414198,0.479,-0.215,-2.289,0.004101527,0.017254109,-0.001695728,0.016382299,-0.003180657,0.023339667,0.041413633,-0.056559148,0.000402644,0.001898106,-0.002290871,-0.006893455,0.410256986,1.240967322,0.3126631,-0.01688387,0.00556856,-0.003501149,-0.0049727,-2.49E-05,-0.0020412,-0.0030288,0,-0.0101318,0.000902599,-0.030101505,0.030212225,-0.010648541,0.001020955,0.002122789,-0.002826102,-3.19E-05,0.003766453,0,0,0,0,0,0,-0.025695537,-0.016890373,-0.022443854,-0.00146204,0.012447949,0.01060442,0.011076715,0.024120078,0.010774467,0.136,0.246,-0.53,2.001,1.066,-1.176,2.889,-1.002,-1.942,0.008842967,0.001873768,0.00821613,0.014410231,0.017048657,-0.00940825,0.020465831,-0.00416425,0.011181293,0.001547143,-0.000814584,0.0089807,0.011297122,0.001016948,0.008209452,0.02975594,0.024416906,-0.012491634,-0.060894074,0.163546198,-0.005932766,-0.097281382,0.092923501,0.1455568,0.000400233,-0.014122582,0.011159707,-0.004109302,0.003395805,0.001728692,0.011837929,-0.000538499,0.006456472,0.008432168,0.015859816,0.015538934
0.304414238,-0.002307957,0.003787,-0.009062977,0.025454349,0.002041682,0.003707112,0,0,0.044392696,0.040198598,-0.040309282,-1.068,-2.217,-1.574,0.007434978,-0.021318889,0.018206915,0.008909064,0.013463189,-0.029361363,-0.031920719,0.120323978,0.008419215,-0.007304136,0.006445691,-0.014195917,0.713924501,0.410256986,1.240967322,0.014562178,-0.01688387,0.00556856,0.00987175,-0.0049727,-2.49E-05,0.0100817,-0.0030288,0,-6.13E-05,0.000902599,-0.030101505,0.010616885,-0.010648541,0.001020955,-0.000938497,-0.002826102,-3.19E-05,0,0,0,0,0,0,0.028197411,-0.025695537,-0.016890373,-0.005610094,-0.00146204,0.012447949,-0.005414198,0.011076715,0.024120078,0.479,0.136,0.246,-0.215,2.001,1.066,-2.289,2.889,-1.002,0.004101527,0.008842967,0.001873768,0.017254109,0.014410231,0.017048657,-0.001695728,0.020465831,-0.00416425,0.016382299,0.001547143,-0.000814584,-0.003180657,0.011297122,0.001016948,0.023339667,0.02975594,0.024416906,0.041413633,-0.060894074,0.163546198,-0.056559148,-0.097281382,0.092923501,0.000402644,0.000400233,-0.014122582,0.001898106,-0.004109302,0.003395805,-0.002290871,0.011837929,-0.000538499,-0.006893455,0.008432168,0.015859816
0.606062461,0.004316546,-0.010755989,0.010026126,-0.040134688,-0.003205703,-0.002797118,0,0,0.007113426,0.029980576,0.002427243,-0.04,2.412,-1.278,-0.00329722,0.055746204,-0.000906142,-0.016445476,-0.00852382,0.093258183,0.065505172,-0.087739728,-0.005521839,0.005622054,0.005468564,0.025388915,0.304414238,0.713924501,0.410256986,-0.002307957,0.014562178,-0.01688387,0.003787,0.00987175,-0.0049727,-0.009063,0.0100817,-0.0030288,0.025454349,-6.13E-05,0.000902599,0.002041682,0.010616885,-0.010648541,0.003707112,-0.000938497,-0.002826102,0,0,0,0,0,0,0.044392696,0.028197411,-0.025695537,0.040198598,-0.005610094,-0.00146204,-0.040309282,-0.005414198,0.011076715,-1.068,0.479,0.136,-2.217,-0.215,2.001,-1.574,-2.289,2.889,0.007434978,0.004101527,0.008842967,-0.021318889,0.017254109,0.014410231,0.018206915,-0.001695728,0.020465831,0.008909064,0.016382299,0.001547143,0.013463189,-0.003180657,0.011297122,-0.029361363,0.023339667,0.02975594,-0.031920719,0.041413633,-0.060894074,0.120323978,-0.056559148,-0.097281382,0.008419215,0.000402644,0.000400233,-0.007304136,0.001898106,-0.004109302,0.006445691,-0.002290871,0.011837929,-0.014195917,-0.006893455,0.008432168
0.100654261,-0.010990313,0.003837757,-0.009014577,0.018566726,-0.004184066,0.001832254,0,0,0.010181546,-0.000357728,0.008837103,1.337,1.676,2.342,0.012248727,0.031476832,0.015686596,-0.007317382,0.016239935,0.012213057,0.022801057,0.227660918,0.005590001,0.002283597,0.008924761,0.01689971,0.606062461,0.304414238,0.713924501,0.004316546,-0.002307957,0.014562178,-0.010756,0.003787,0.00987175,0.01002613,-0.009063,0.0100817,-0.040134688,0.025454349,-6.13E-05,-0.003205703,0.002041682,0.010616885,-0.002797118,0.003707112,-0.000938497,0,0,0,0,0,0,0.007113426,0.044392696,0.028197411,0.029980576,0.040198598,-0.005610094,0.002427243,-0.040309282,-0.005414198,-0.04,-1.068,0.479,2.412,-2.217,-0.215,-1.278,-1.574,-2.289,-0.00329722,0.007434978,0.004101527,0.055746204,-0.021318889,0.017254109,-0.000906142,0.018206915,-0.001695728,-0.016445476,0.008909064,0.016382299,-0.00852382,0.013463189,-0.003180657,0.093258183,-0.029361363,0.023339667,0.065505172,-0.031920719,0.041413633,-0.087739728,0.120323978,-0.056559148,-0.005521839,0.008419215,0.000402644,0.005622054,-0.007304136,0.001898106,0.005468564,0.006445691,-0.002290871,0.025388915,-0.014195917,-0.006893455
0.701757266,0.009754986,-0.00770067,0.005981074,0.00496673,0.003099673,-0.008289426,0,0,0.01116553,-0.006511192,0.028124952,0.496,-1.696,1.875,0.003406684,0.002365347,0.004985233,0.012898822,-0.003633697,-0.020592866,0.147581245,0.003771353,0.004166291,0.000497227,0.004667943,-0.013266246,0.100654261,0.606062461,0.304414238,-0.010990313,0.004316546,-0.002307957,0.00383776,-0.010756,0.003787,-0.0090146,0.01002613,-0.009063,0.018566726,-0.040134688,0.025454349,-0.004184066,-0.003205703,0.002041682,0.001832254,-0.002797118,0.003707112,0,0,0,0,0,0,0.010181546,0.007113426,0.044392696,-0.000357728,0.029980576,0.040198598,0.008837103,0.002427243,-0.040309282,1.337,-0.04,-1.068,1.676,2.412,-2.217,2.342,-1.278,-1.574,0.012248727,-0.00329722,0.007434978,0.031476832,0.055746204,-0.021318889,0.015686596,-0.000906142,0.018206915,-0.007317382,-0.016445476,0.008909064,0.016239935,-0.00852382,0.013463189,0.012213057,0.093258183,-0.029361363,0.022801057,0.065505172,-0.031920719,0.227660918,-0.087739728,0.120323978,0.005590001,-0.005521839,0.008419215,0.002283597,0.005622054,-0.007304136,0.008924761,0.005468564,0.006445691,0.01689971,0.025388915,-0.014195917
0,-0.001184182,0.009568528,-0.012966646,0.015762885,0.002026708,0.006446951,0,0,0.002317386,0.015812073,0.023800707,0.907,5.909,-6.227,0.003703509,0.01332531,-0.005985269,-0.013370133,0.008841739,0.036053848,-0.176112176,0.005470062,-0.0010255,0.001864551,0.008346921,-0.008394084,0.701757266,0.100654261,0.606062461,0.009754986,-0.010990313,0.004316546,-0.0077007,0.00383776,-0.010756,0.00598107,-0.0090146,0.01002613,0.00496673,0.018566726,-0.040134688,0.003099673,-0.004184066,-0.003205703,-0.008289426,0.001832254,-0.002797118,0,0,0,0,0,0,0.01116553,0.010181546,0.007113426,-0.006511192,-0.000357728,0.029980576,0.028124952,0.008837103,0.002427243,0.496,1.337,-0.04,-1.696,1.676,2.412,1.875,2.342,-1.278,0.003406684,0.012248727,-0.00329722,0.002365347,0.031476832,0.055746204,0.004985233,0.015686596,-0.000906142,0.012898822,-0.007317382,-0.016445476,-0.003633697,0.016239935,-0.00852382,-0.020592866,0.012213057,0.093258183,0.147581245,0.022801057,0.065505172,0.003771353,0.227660918,-0.087739728,0.004166291,0.005590001,-0.005521839,0.000497227,0.002283597,0.005622054,0.004667943,0.008924761,0.005468564,-0.013266246,0.01689971,0.025388915
